3000	3000	30141
1	1	2.0404194690222095
1	641	0.5624761187361822
1	1372	0.0025445353374675
1	1604	0.0525203397453511
1	1672	-0.6901098300295422
1	2559	-0.7372917769911709
1	2589	0.0277974466521419
2	2	0.3947872187407535
2	180	0.0187987444490997
2	231	0.1131458728550114
2	243	-0.0524555410766285
2	807	-0.4640540248674064
2	1692	0.1926257184480855
2	2405	-0.1443080772877559
2	2749	0.1458977911714052
2	2957	-0.5426270703404953
3	3	12.2690554816607218
3	56	0.2150327459058519
3	601	2.2921897030883205
3	1059	-0.9838622852554764
3	1929	1.3472323177438081
3	2079	1.1373976106266923
3	2312	-0.0453809490218708
3	2533	-2.4136708517294849
4	4	2.2522279029358434
4	161	0.7573846510218427
4	517	-0.0964361321112639
4	1413	1.9119343678950182
4	1666	0.0176168648737249
4	1833	0.9772717567159387
4	2126	-1.5074246840135841
4	2400	0.3340601628872675
4	2425	-0.0260772077127441
4	2651	0.0222453179172462
4	2755	0.2461461781623269
5	5	7.1241379818107813
5	197	1.8424929486854904
5	217	-0.1443531163544630
5	256	0.7228241868588927
5	299	0.0089111018226121
5	355	-0.0009411583813464
5	435	0.2788964991628757
5	464	0.0317739620551368
5	481	0.4365148716516875
5	696	0.2514688032350041
5	934	-0.3168784325249930
5	954	4.2714204042375199
5	1006	0.3442782610849599
5	1058	-0.0464611116243695
5	1482	-1.3064231737464815
5	1505	-0.0248538886116839
5	2471	1.1059899903687813
5	2558	1.1516841538300147
5	2935	-0.0195261433467492
5	2989	2.0090590314101613
6	6	2.6643213912943069
6	107	-0.2835459716042388
6	151	-0.0015422074659141
6	509	0.7339695710094513
6	654	-0.1928461439040667
6	850	0.5448292799327712
6	932	0.5819256841000193
6	1016	0.1847080827613046
6	1245	-0.0334139100015435
6	1810	0.1240191083260697
6	2081	-0.1837674700600528
6	2518	0.0982122806311000
6	2698	0.9998850557757921
6	2749	0.4159569861548946
7	7	0.0126255384902355
7	373	0.0758103208835238
7	1005	0.0834555584871045
8	8	4.7666509592415247
8	234	1.8800011910569983
8	453	-0.0756032067083582
8	1085	0.9697428446546082
8	2844	0.8920743942678667
10	10	0.8645859844525622
10	205	-0.7120611836835289
10	752	-0.1375163460146948
10	756	-0.2989721395778677
10	1363	-2.2807245934225078
10	1433	0.2419115123621497
10	2436	-0.2244877815931375
10	2482	0.2352842332444909
11	11	1.9731812003622744
11	492	0.2423570205964048
11	516	-0.5029461974787237
11	696	0.7495189311318727
11	811	-1.9688809996359573
11	1023	0.6837823178553967
11	1285	1.0647210638167126
11	1356	1.4133919810504623
11	1382	1.3182129720609121
11	1606	2.3868844509407983
11	1663	-0.1123905918428206
11	1779	1.0647750000990612
11	2798	-1.3661532335114290
11	2890	-0.2019097299145349
11	2977	0.1949285910792788
12	12	4.4519277485188056
12	85	-0.4570078342706408
12	614	0.0636141114663939
12	819	-1.1356571635150305
12	2214	-0.8626478264060859
12	2971	-0.6876551416435471
13	13	5.8948229708275877
13	160	0.0205748147402695
13	188	0.0224173288703356
13	254	0.0478697669975586
13	552	-0.1155999851605820
13	647	-0.2686082993945031
13	684	0.0657822672375468
13	1256	-0.4430149136266400
13	1878	2.4894884064358020
13	1915	0.2213317655691801
13	2369	-0.7787493351816751
13	2489	0.2919487015384359
13	2558	0.0144045444074151
13	2690	0.3643505695041828
13	2741	-1.9293795444452124
13	2780	-1.3958462961166300
13	2913	-0.7415740156437628
16	16	0.9186253523767256
16	229	0.0419096795398993
16	377	0.2530634983062321
16	2028	0.0845397527003551
16	2620	-0.4673504621324082
16	2649	-0.0335309796327594
17	17	3.6711651292114569
17	93	-0.2193281516287335
17	221	-0.1521854611612471
17	976	0.1221877642213003
17	1126	0.0768287610620109
17	1317	2.2255440979090393
17	1361	1.0473784411088825
17	1397	-1.1069364639734423
17	1600	0.3948768412666875
17	1670	-0.2964707861754393
17	1757	-1.1781462851475442
17	1840	1.3629780568021166
17	1897	1.5702759131965427
17	2290	-0.4163691232661924
17	2439	0.7237994851680454
17	2515	-1.1009544211370501
17	2551	0.2428804755701415
17	2668	-0.0531066595757362
17	2794	0.6802494078457139
17	2804	2.3597063408496100
18	18	3.4570786661624053
18	505	-0.2273604450105397
18	553	-1.9024965756464280
18	602	0.4353881693415635
18	1284	1.3890122860547076
18	1712	-0.0155446030326979
18	1782	-0.1908061698921152
18	1939	0.9089322723699271
18	1985	1.4531567818102229
18	1993	-0.0004611132963581
18	2103	0.1126626019210113
18	2421	-1.1754021662853553
18	2764	1.6949644812031099
18	2834	1.4627373936693799
18	2929	0.0317169795729772
19	19	5.7978579112068616
19	139	0.5621774756331387
19	612	-0.2424303698078543
19	783	0.1668471680863595
19	1221	0.3502647794922922
19	1356	-0.4614070785363055
19	1799	-1.5157152451385283
19	1930	0.5190964624206967
19	2332	-0.2853326001863032
19	2443	-0.1476732106884344
19	2480	0.7104483577500927
19	2748	0.0654180796914333
20	20	1.6127223004718805
20	887	-0.0385322134955249
20	1578	-0.1072844721742649
20	2575	0.2143874916435305
21	21	4.4698091948664915
21	207	3.1644769148004883
21	299	-1.0304731879423323
21	316	-0.8172755662711263
21	329	0.1010030588019221
21	411	-0.4550750488914826
21	659	-0.6844075330106434
21	731	-0.0254148399197193
21	737	-0.1118118461096192
21	774	-0.2397181652623296
21	820	1.0181825527742538
21	889	0.6803336715034685
21	1177	0.5777698434713744
21	1517	0.3238610294827557
21	1545	-0.6506439390017412
21	1734	0.7940794412234566
21	1849	-0.3484814039149804
21	1857	-0.1022029941123183
21	1912	0.2341452857015593
21	2067	-0.0478464002181453
21	2093	1.0068971085364984
21	2197	0.3721422906346021
21	2240	0.3761547558857550
21	2244	-0.1837391590432543
21	2359	-0.1338863187272085
21	2408	0.4115524319356904
21	2489	-0.2124263964680465
21	2563	-1.3346386388084959
21	2576	0.6903528501389249
21	2685	-0.5026295860620834
21	2691	-1.8436891929599386
21	2852	0.8557612683715426
21	2866	-0.2773213990168011
21	2870	0.4687635193776895
21	2879	0.3329411695899776
22	22	0.5297795671570208
22	314	0.0764057424391868
22	348	-0.4779722652763598
22	886	0.6705086333122622
22	1732	-0.8324307954721774
22	2351	0.5017026650790428
22	2817	1.0031586747752730
22	2959	0.0969084704156491
23	23	1.5828816347083097
23	27	0.3830380467186077
23	391	0.0949707088914795
23	900	-0.2512046676621630
23	2114	-0.7486477781344397
23	2492	0.3795173998563433
23	2553	0.4697211054433261
23	2944	0.6829698083020184
24	24	4.3742123629254461
24	194	0.4665913830292532
24	545	-1.0665261686185838
24	568	-1.0114021283016355
24	819	1.2065756438536712
24	1320	-1.1471081966394263
24	2058	-1.8006625391131235
24	2229	1.3268336657170068
24	2341	-0.5316311111754818
24	2726	-2.1661389165242606
24	2731	1.9703216513015624
24	2874	-1.0359811485523367
24	2975	-0.9695111682840548
25	25	2.0393894370859074
25	126	0.2218560441553328
25	406	-0.1945683597675507
25	567	0.1149307292629250
25	817	-1.0065572344653677
25	834	-0.2254601418157636
25	1208	-0.0413113707004751
25	1226	0.0394073159303113
25	1584	-0.2959707554708152
25	1708	0.2639722821962439
25	1741	-0.0723282988804557
25	1814	-0.3609122588336406
25	2200	0.1219637571402501
25	2616	0.9897474223213865
25	2940	0.0537256914632850
26	26	2.4086325046259089
26	398	-0.3200559676164924
26	631	-1.4306564914061997
26	1813	1.7348048134299474
26	2886	-1.4951658821957907
26	2894	-0.6221571842801821
27	23	0.3830380467186077
27	27	2.4780639999149749
27	64	0.5798066734760070
27	126	-0.5275481382569589
27	391	0.2661691611869230
27	451	-1.8888822789608044
27	552	0.8140180226785946
27	900	-0.7040374496338676
27	1029	0.2309065778102546
27	1161	0.0720718093736500
27	1340	0.0440833658056358
27	1526	0.1831275751102217
27	1572	0.1516799981530387
27	1989	0.1700705262663818
27	2114	-2.0981937847615155
27	2341	-0.1515870533571078
27	2492	1.0636524582651379
27	2670	-0.6361763517894639
28	28	4.6570349098073951
28	57	-0.1670975118763827
28	106	-0.2433030950506304
28	293	0.1193797047808163
28	526	-0.0083800802229904
28	664	-0.7738599534459927
28	943	0.1443333904971486
28	1030	0.2390066690855817
28	1162	0.1456412183790864
28	1853	-0.2084804690832387
28	1927	-0.1087499709094884
28	1994	1.1689831684690257
28	2247	0.2408393769685699
28	2471	-0.0066535771163394
28	2478	0.0165249645924635
28	2662	-0.2007049280403715
29	29	14.5465273863625058
29	68	4.5321695776831392
29	371	-2.6125893297444587
29	673	-0.8821422223964834
29	736	-1.1798308100779722
29	1044	2.7349287375806495
29	1167	0.1116493961807765
29	1220	-0.0203638722769137
29	1337	1.8284119312199210
29	1996	1.8303350544994377
29	2089	0.4892529825568499
29	2241	-1.3020369663446660
29	2268	0.4590199962803435
29	2748	-1.7463419463373437
29	2833	4.6756189424279713
29	2917	0.9752578516514305
30	30	5.0594974389204239
30	371	0.7012278881003672
30	523	-1.4222756868994837
30	703	0.1834575935002954
30	887	1.0640897036429404
30	1317	-0.3001168775837713
30	1679	-1.9378821835491706
